
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	4653	4923
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	253	321
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1224	1224
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	727	949
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1945	2248
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	67	67
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	155	570
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1499	1499
Indian Institute of Technology Hyderabad	Computational Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	145	228
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	339	647
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	1833	2069
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Female-only (including Supernumerary)	56	56
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	69	86
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	296	296
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	13	13
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	183	282
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	493	660
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	14	14
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	90	166
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	341	386
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	SC (PwD)	Gender-Neutral	4P	4P
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	39	70
Indian Institute of Technology Hyderabad	Computer Science and Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	105	105
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	854	1714
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	3148	3854
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	65	65
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	227	306
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	632	632
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	EWS (PwD)	Gender-Neutral	1P	1P
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	404	874
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1420	1618
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	25	25
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	387	560
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1050	1095
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	114	235
Indian Institute of Technology Hyderabad	Electrical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	289	289
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1309	1762
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	3962	4351
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	101	101
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	266	275
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	768	768
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	558	853
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1779	1881
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Gender-Neutral	42	42
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	262	483
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	973	973
Indian Institute of Technology Hyderabad	Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	165	286
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	2289	3574
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	7571	7918
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	274P	274P
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	645	812
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1905	1905
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1306	1846
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	3722	3722
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	OBC-NCL (PwD)	Female-only (including Supernumerary)	211P	211P
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	1288	1483
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1587	1587
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	850	921
Indian Institute of Technology Hyderabad	Engineering Physics (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1239	1239
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	1868	2602
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	5433	6341
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	315	109P
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	417	472
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	841	841
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1098	1299
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	2754	2941
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	770	1301
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	1569	1569
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	315	414
Indian Institute of Technology Hyderabad	Engineering Science (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1357	1357
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	7437	8541
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	13613	15328
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1284	1452
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2911	2911
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2639	3587
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6734	7191
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2012	2149
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	3346	3346
Indian Institute of Technology Hyderabad	Industrial Chemistry (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	1038	1076
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	5478	6735
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	14198	14458
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	427P	427P
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	1248	1351
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	2041	2041
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	2273	3140
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	6653	7147
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	2021	2087
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2849	2849
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	900	911
Indian Institute of Technology Hyderabad	Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	1213	1213
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	745	916
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	2228	2753
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	54	54
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	106	132
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	400	400
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	251	438
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	1196	1268
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	171	245
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	581	581
Indian Institute of Technology Hyderabad	Mathematics and Computing (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	78	101
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Gender-Neutral	3105	4324
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN	Female-only (including Supernumerary)	7413	9626
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OPEN (PwD)	Gender-Neutral	293	73P
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Gender-Neutral	548	810
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	EWS	Female-only (including Supernumerary)	1704	1704
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Gender-Neutral	1310	1959
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	OBC-NCL	Female-only (including Supernumerary)	3236	4372
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Gender-Neutral	520	1067
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	SC	Female-only (including Supernumerary)	2205	2520
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Gender-Neutral	469	579
Indian Institute of Technology Hyderabad	Mechanical Engineering (4 Years, Bachelor of Technology)	AI	ST	Female-only (including Supernumerary)	374	374
