
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	5448	5448
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	4660	6583
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	9679	13430
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	3424	4013
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	5081	6076
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1238	1453
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	2267	2267
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	8194	13322
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	20342	22874
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	429	429
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Female-only (including Supernumerary)	872	872
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1860	2042
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3698	3698
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	3772	4748
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	8324	8999
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	310	310
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2139	2694
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	3430	4386
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC (PwD)	Gender-Neutral	216	216
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1207	1301
National Institute of Technology, Jamshedpur	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2172	2172
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	20290	26885
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	31798	36750
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	4698	4698
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	8008	8503
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	7757	7903
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1467	1467
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	16923	21102
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	28518	28518
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2989	2989
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	5666	5666
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	6272	6626
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	14178	14178
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	438	438
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	3194	3194
National Institute of Technology, Jamshedpur	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1896	1896
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	24449	33960
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	41582	52392
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1035	1035
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	5279	6782
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	8534	8534
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	9663	11269
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	17931	20244
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4985	7268
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	9135	9135
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2107	2867
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	3718	3718
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	19581	28909
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	35417	41841
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1623	1623
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	4111	4650
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	6831	6831
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	8664	10335
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	16895	17924
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	873	873
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4828	4962
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	7872	7893
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1778	2070
National Institute of Technology, Jamshedpur	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3530	3530
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	34306	50933
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	54607	67076
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1413	1413
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	7443	8201
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	11980	11980
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS (PwD)	Gender-Neutral	322	322
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	15552	18327
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	21518	25925
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	1435	1435
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	8163	9677
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	12344	12344
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	3580	3929
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	3630	3630
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	29614	45018
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	52678	58936
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2440	2440
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	6679	6877
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	9204	9204
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	13457	15724
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	20448	23748
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	5485	7039
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	8984	8984
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2659	2883
National Institute of Technology, Jamshedpur	Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3526	3526
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	41750	52868
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	65857	68692
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	8457	9022
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	12008	12008
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	16875	18656
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	25946	25946
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	9468	10410
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	10559	10559
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	4065	4589
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	6843	6843
National Institute of Technology, Jamshedpur	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	29297	42048
