
Joint Seat Allocation Authority 2026
IITs, IISc, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2026-27

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Electronics and VLSI Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	12187	12187
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Electronics and VLSI Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	3478	3478
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Electronics and VLSI Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	5820	5820
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Electronics and VLSI Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1487	1487
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	47151	58132
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	42030	54752
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	8731	8852
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	10238	10238
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	39570	55122
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	54120	54810
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	10267	10892
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	15585	15585
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	32033	44371
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	52529	55934
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1403	1403
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	6441	6504
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	8774	8774
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	14874	15740
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	20322	21626
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1249	1249
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	6634	7137
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	10005	10005
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Industrial and Production Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2811	3140
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	15651	22376
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	29227	29295
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Female-only (including Supernumerary)	2140	2140
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	3680	4007
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	4551	4551
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	13858	20360
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	14582	17396
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	3713	4479
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	6421	6421
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	8328	10607
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	7617	7617
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	12833	14717
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	21309	23644
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	577	577
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2097	2207
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	3424	3424
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	4767	5203
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	9076	9076
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Female-only (including Supernumerary)	275	275
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2770	3029
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	4451	4451
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1182	1314
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2082	2082
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Information Technology (4 Years, Bachelor of Technology)	OS	ST (PwD)	Gender-Neutral	17	17
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	30196	39609
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	37801	41269
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	5828	6109
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	7593	7593
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	25639	31590
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	36516	39665
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	5961	7795
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	10097	10097
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	23396	23795
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	21363	25832
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	37760	40053
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	1409	1409
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	3629	3994
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	7373	7373
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	7381	9444
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	14028	17410
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1018	1018
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	4256	4459
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	7145	7145
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2209	2395
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Instrumentation and Control Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2662	2662
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	18057	19913
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	23282	28250
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	4362	4400
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	6865	6865
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	11287	21890
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	22947	22947
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	1407	1407
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	3753	5782
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	6897	6897
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	9927	15397
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	11880	14606
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	22048	23364
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	908	908
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1958	2172
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	5218	5539
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	11835	12410
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2445	2933
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	5799	5799
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mathematics and Computing (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1393	1680
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	30830	43264
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	47331	55276
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	3675	3675
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	6395	8093
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	8757	8757
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	28488	37864
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	34123	46396
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	5828	8324
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	11647	13353
Dr. B R Ambedkar National Institute of Technology, Jalandhar	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	12454	22159
